date,land,is_cold_day,is_warm_day,is_hot_day,is_rainy_sum,is_rainy_time,is_rainy_time2
2015-02-02,NW,0,0,0,0,1,0
2015-02-02,RP,0,0,0,0,0,0
2015-02-02,SH/MV,0,0,0,0,1,0
2015-02-02,SL,1,0,0,0,0,0
2015-02-02,SN,1,0,0,0,0,0
2015-02-02,ST,0,0,0,0,0,0
2015-02-02,TH,1,0,0,0,0,0
2015-02-03,BE/BB,1,0,0,0,0,0
2015-02-03,BW,1,0,0,0,0,0
2015-02-03,BY,1,0,0,0,0,0
2015-02-03,HB/NI,1,0,0,0,0,0
2015-02-03,HE,1,0,0,0,0,0
2015-02-03,HH,1,0,0,0,0,0
2015-02-03,NW,0,0,0,0,0,0
2015-02-03,RP,1,0,0,0,0,0
2015-02-03,SH/MV,1,0,0,0,0,0
2015-02-03,SL,1,0,0,0,0,0
2015-02-03,SN,1,0,0,0,0,0
2015-02-03,ST,0,0,0,0,0,0
2015-02-03,TH,1,0,0,0,0,0
2015-02-04,BE/BB,1,0,0,0,0,0
2015-02-04,BW,1,0,0,0,0,0
2015-02-04,BY,1,0,0,0,0,0
2015-02-04,HB/NI,1,0,0,0,0,0
2015-02-04,HE,1,0,0,0,0,0
2015-02-04,HH,1,0,0,0,0,0
2015-02-04,NW,1,0,0,0,0,0
2015-02-04,RP,1,0,0,0,0,0
2015-02-04,SH/MV,1,0,0,0,0,0
2015-02-04,SL,1,0,0,0,0,0
2015-02-04,SN,1,0,0,0,0,0
2015-02-04,ST,1,0,0,0,0,0
2015-02-04,TH,1,0,0,0,0,0
2015-02-05,BE/BB,1,0,0,0,0,0
2015-02-05,BW,1,0,0,0,0,0
2015-02-05,BY,1,0,0,0,0,0
2015-02-05,HB/NI,1,0,0,0,0,0
2015-02-05,HE,1,0,0,0,0,0
2015-02-05,HH,1,0,0,0,0,0
2015-02-05,NW,1,0,0,0,0,0
2015-02-05,RP,1,0,0,0,0,0
2015-02-05,SH/MV,1,0,0,0,0,0
2015-02-05,SL,1,0,0,0,0,0
2015-02-05,SN,1,0,0,0,0,0
2015-02-05,ST,1,0,0,0,0,0
2015-02-05,TH,1,0,0,0,0,0
2015-02-06,BE/BB,1,0,0,0,0,0
2015-02-06,BW,1,0,0,0,0,0
2015-02-06,BY,1,0,0,0,0,0
2015-02-06,HB/NI,1,0,0,0,0,0
2015-02-06,HE,1,0,0,0,0,0
2015-02-06,HH,1,0,0,0,0,0
2015-02-06,NW,1,0,0,0,0,0
2015-02-06,RP,1,0,0,0,0,0
2015-02-06,SH/MV,1,0,0,0,0,0
2015-02-06,SL,1,0,0,0,0,0
2015-02-06,SN,1,0,0,0,0,0
2015-02-06,ST,1,0,0,0,0,0
2015-02-06,TH,1,0,0,0,0,0
2015-02-07,BE/BB,1,0,0,0,0,0
2015-02-07,BW,1,0,0,0,0,0
2015-02-07,BY,1,0,0,0,0,0
2015-02-07,HB/NI,0,0,0,0,0,0
2015-02-07,HE,1,0,0,0,0,0
2015-02-07,HH,0,0,0,0,0,0
2015-02-07,NW,1,0,0,0,0,0
2015-02-07,RP,1,0,0,0,0,0
2015-02-07,SH/MV,0,0,0,0,0,0
2015-02-07,SL,1,0,0,0,0,0
2015-02-07,SN,1,0,0,0,0,0
2015-02-07,ST,1,0,0,0,0,0
2015-02-07,TH,1,0,0,0,0,0
2015-02-08,BE/BB,0,0,0,0,0,0
2015-02-08,BW,1,0,0,0,1,0
2015-02-08,BY,1,0,0,0,1,0
2015-02-08,HB/NI,0,0,0,0,0,0
2015-02-08,HE,0,0,0,0,0,0
2015-02-08,HH,0,0,0,0,0,0
2015-02-08,NW,0,0,0,0,0,0
2015-02-08,RP,0,0,0,0,0,0
2015-02-08,SH/MV,0,0,0,0,0,0
2015-02-08,SL,0,0,0,0,0,0
2015-02-08,SN,1,0,0,0,0,0
2015-02-08,ST,0,0,0,0,0,0
2015-02-08,TH,1,0,0,0,0,0
2015-02-09,BE/BB,0,0,0,0,0,0
2015-02-09,BW,1,0,0,0,0,0
2015-02-09,BY,1,0,0,0,0,0
2015-02-09,HB/NI,0,0,0,0,0,0
2015-02-09,HE,0,0,0,0,0,0
2015-02-09,HH,0,0,0,0,0,0
2015-02-09,NW,0,0,0,0,0,0
2015-02-09,RP,0,0,0,0,0,0
2015-02-09,SH/MV,0,0,0,0,0,0
2015-02-09,SL,1,0,0,0,0,0
2015-02-09,SN,0,0,0,0,1,1
2015-02-09,ST,0,0,0,0,0,0
2015-02-09,TH,0,0,0,0,0,0
2015-02-10,BE/BB,0,0,0,0,0,0
2015-02-10,BW,0,0,0,0,0,0
2015-02-10,BY,0,0,0,0,0,0
2015-02-10,HB/NI,0,0,0,0,0,0
2015-02-10,HE,0,0,0,0,0,0
2015-02-10,HH,0,0,0,0,0,0
2015-02-10,NW,0,0,0,0,0,0
2015-02-10,RP,0,0,0,0,0,0
2015-02-10,SH/MV,0,0,0,0,0,0
2015-02-10,SL,0,0,0,0,0,0
2015-02-10,SN,0,0,0,0,0,0
2015-02-10,ST,0,0,0,0,0,0
2015-02-10,TH,0,0,0,0,0,0
2015-02-11,BE/BB,0,0,0,0,0,0
2015-02-11,BW,0,0,0,0,0,0
2015-02-11,BY,1,0,0,0,0,0
2015-02-11,HB/NI,0,0,0,0,0,0
2015-02-11,HE,0,0,0,0,0,0
2015-02-11,HH,0,0,0,0,0,0
2015-02-11,NW,0,0,0,0,0,0
2015-02-11,RP,0,0,0,0,0,0
2015-02-11,SH/MV,0,0,0,0,0,0
2015-02-11,SL,0,0,0,0,0,0
2015-02-11,SN,0,0,0,0,0,0
2015-02-11,ST,0,0,0,0,0,0
2015-02-11,TH,0,0,0,0,0,0
2015-02-12,BE/BB,0,0,0,0,0,0
2015-02-12,BW,0,0,0,0,0,0
2015-02-12,BY,1,0,0,0,0,0
2015-02-12,HB/NI,0,0,0,0,0,0
2015-02-12,HE,0,0,0,0,0,0
2015-02-12,HH,0,0,0,0,0,0
2015-02-12,NW,0,0,0,0,0,0
2015-02-12,RP,0,0,0,0,0,0
2015-02-12,SH/MV,0,0,0,0,0,0
2015-02-12,SL,0,0,0,0,0,0
2015-02-12,SN,0,0,0,0,0,0
2015-02-12,ST,0,0,0,0,0,0
2015-02-12,TH,1,0,0,0,0,0
2015-02-13,BE/BB,0,0,0,0,0,0
2015-02-13,BW,0,0,0,0,0,0
2015-02-13,BY,1,0,0,0,0,0
2015-02-13,HB/NI,0,0,0,0,0,0
2015-02-13,HE,0,0,0,0,0,0
2015-02-13,HH,0,0,0,0,0,0
2015-02-13,NW,0,0,0,0,0,0
2015-02-13,RP,0,0,0,0,0,0
2015-02-13,SH/MV,0,0,0,0,0,0
2015-02-13,SL,0,0,0,0,0,0
2015-02-13,SN,0,0,0,0,0,0
2015-02-13,ST,0,0,0,0,0,0
2015-02-13,TH,0,0,0,0,0,0
2015-02-14,BE/BB,0,0,0,0,0,0
2015-02-14,BW,0,0,0,0,0,0
2015-02-14,BY,1,0,0,0,0,0
2015-02-14,HB/NI,0,0,0,0,0,0
2015-02-14,HE,0,0,0,0,0,0
2015-02-14,HH,0,0,0,0,0,0
2015-02-14,NW,0,0,0,0,0,0
2015-02-14,RP,0,0,0,0,0,0
2015-02-14,SH/MV,0,0,0,0,0,0
2015-02-14,SL,0,0,0,0,1,0
2015-02-14,SN,0,0,0,0,0,0
2015-02-14,ST,0,0,0,0,0,0
2015-02-14,TH,0,0,0,0,0,0
2015-02-15,BE/BB,0,0,0,0,0,0
2015-02-15,BW,0,0,0,0,0,0
2015-02-15,BY,1,0,0,0,0,0
2015-02-15,HB/NI,0,0,0,0,0,0
2015-02-15,HE,0,0,0,0,0,0
2015-02-15,HH,0,0,0,0,0,0
2015-02-15,NW,0,0,0,0,0,0
2015-02-15,RP,0,0,0,0,0,0
2015-02-15,SH/MV,0,0,0,0,0,0
2015-02-15,SL,0,0,0,0,0,0
2015-02-15,SN,0,0,0,0,0,0
2015-02-15,ST,0,0,0,0,0,0
2015-02-15,TH,0,0,0,0,0,0
2015-02-16,BE/BB,0,0,0,0,0,0
2015-02-16,BW,0,0,0,0,0,0
2015-02-16,BY,1,0,0,0,0,0
2015-02-16,HB/NI,0,0,0,0,0,0
2015-02-16,HE,0,0,0,0,0,0
2015-02-16,HH,0,0,0,0,0,0
2015-02-16,NW,0,0,0,0,0,0
2015-02-16,RP,0,0,0,0,0,0
2015-02-16,SH/MV,0,0,0,0,0,0
2015-02-16,SL,0,0,0,0,0,0
2015-02-16,SN,0,0,0,0,0,0
2015-02-16,ST,0,0,0,0,0,0
2015-02-16,TH,0,0,0,0,0,0
2015-02-17,BE/BB,0,0,0,0,0,0
2015-02-17,BW,0,0,0,0,0,0
2015-02-17,BY,1,0,0,0,0,0
2015-02-17,HB/NI,0,0,0,0,0,0
2015-02-17,HE,0,0,0,0,0,0
2015-02-17,HH,0,0,0,0,0,0
2015-02-17,NW,0,0,0,0,0,0
2015-02-17,RP,0,0,0,0,0,0
2015-02-17,SH/MV,0,0,0,0,0,0
2015-02-17,SL,0,0,0,0,0,0
2015-02-17,SN,0,0,0,0,0,0
2015-02-17,ST,0,0,0,0,0,0
2015-02-17,TH,0,0,0,0,0,0
2015-02-18,BE/BB,0,0,0,0,0,0
2015-02-18,BW,0,0,0,0,0,0
2015-02-18,BY,1,0,0,0,0,0
2015-02-18,HB/NI,0,0,0,0,0,0
2015-02-18,HE,0,0,0,0,0,0
2015-02-18,HH,0,0,0,0,0,0
2015-02-18,NW,0,0,0,0,0,0
2015-02-18,RP,0,0,0,0,0,0
2015-02-18,SH/MV,0,0,0,0,0,0
2015-02-18,SL,0,0,0,0,0,0
2015-02-18,SN,0,0,0,0,0,0
2015-02-18,ST,0,0,0,0,0,0
2015-02-18,TH,0,0,0,0,0,0
2015-02-19,BE/BB,0,0,0,0,0,0
2015-02-19,BW,0,0,0,0,0,0
2015-02-19,BY,1,0,0,0,0,0
2015-02-19,HB/NI,0,0,0,0,0,0
2015-02-19,HE,0,0,0,0,0,0
2015-02-19,HH,0,0,0,0,0,0
2015-02-19,NW,0,0,0,0,0,0
2015-02-19,RP,0,0,0,0,0,0
2015-02-19,SH/MV,0,0,0,0,0,0
2015-02-19,SL,0,0,0,0,0,0
2015-02-19,SN,0,0,0,0,0,0
2015-02-19,ST,0,0,0,0,0,0
2015-02-19,TH,0,0,0,0,0,0
2015-02-20,BE/BB,0,0,0,0,0,0
2015-02-20,BW,0,0,0,0,0,0
2015-02-20,BY,0,0,0,0,0,0
2015-02-20,HB/NI,0,0,0,0,0,0
2015-02-20,HE,0,0,0,0,0,0
2015-02-20,HH,0,0,0,0,0,0
2015-02-20,NW,0,0,0,0,1,0
2015-02-20,RP,0,0,0,0,0,0
2015-02-20,SH/MV,0,0,0,0,1,0
2015-02-20,SL,0,0,0,0,0,0
2015-02-20,SN,0,0,0,0,0,0
2015-02-20,ST,0,0,0,0,0,0
2015-02-20,TH,0,0,0,0,0,0
2015-02-21,BE/BB,0,0,0,0,0,0
2015-02-21,BW,0,0,0,0,1,1
2015-02-21,BY,0,0,0,0,0,0
2015-02-21,HB/NI,0,0,0,0,1,0
2015-02-21,HE,0,0,0,0,0,0
2015-02-21,HH,0,0,0,0,1,0
2015-02-21,NW,0,0,0,0,1,0
2015-02-21,RP,0,0,0,0,0,0
2015-02-21,SH/MV,0,0,0,0,1,0
2015-02-21,SL,0,0,0,0,0,0
2015-02-21,SN,0,0,0,0,0,0
2015-02-21,ST,0,0,0,0,0,0
2015-02-21,TH,0,0,0,0,0,0
2015-02-22,BE/BB,0,0,0,0,0,0
2015-02-22,BW,0,0,0,0,0,0
2015-02-22,BY,0,0,0,0,1,0
2015-02-22,HB/NI,0,0,0,0,0,0
2015-02-22,HE,0,0,0,0,0,0
2015-02-22,HH,0,0,0,0,0,0
2015-02-22,NW,0,0,0,0,0,0
2015-02-22,RP,0,0,0,0,0,0
2015-02-22,SH/MV,0,0,0,0,0,0
2015-02-22,SL,0,0,0,0,0,0
2015-02-22,SN,0,0,0,0,0,0
2015-02-22,ST,0,0,0,0,0,0
2015-02-22,TH,0,0,0,0,0,0
2015-02-23,BE/BB,0,0,0,0,1,0
2015-02-23,BW,0,0,0,0,1,0
2015-02-23,BY,0,0,0,0,0,0
2015-02-23,HB/NI,0,0,0,0,1,0
2015-02-23,HE,0,0,0,1,1,0
2015-02-23,HH,0,0,0,0,1,0
2015-02-23,NW,0,0,0,1,1,0
2015-02-23,RP,0,0,0,1,1,0
2015-02-23,SH/MV,0,0,0,0,1,0
2015-02-23,SL,0,0,0,1,1,1
2015-02-23,SN,0,0,0,0,0,0
2015-02-23,ST,0,0,0,1,1,1
2015-02-23,TH,0,0,0,0,1,0
2015-02-24,BE/BB,0,0,0,0,0,0
2015-02-24,BW,0,0,0,0,0,0
2015-02-24,BY,0,0,0,0,0,0
2015-02-24,HB/NI,0,0,0,0,0,0
2015-02-24,HE,0,0,0,0,0,0
2015-02-24,HH,0,0,0,0,0,0
2015-02-24,NW,0,0,0,0,0,0
2015-02-24,RP,0,0,0,0,0,0
2015-02-24,SH/MV,0,0,0,0,0,0
2015-02-24,SL,0,0,0,0,0,0
2015-02-24,SN,0,0,0,0,0,0
2015-02-24,ST,0,0,0,0,0,0
2015-02-24,TH,0,0,0,0,0,0
2015-02-25,BE/BB,0,0,0,0,0,0
2015-02-25,BW,0,0,0,0,0,0
2015-02-25,BY,0,0,0,0,0,0
2015-02-25,HB/NI,0,0,0,0,0,0
2015-02-25,HE,0,0,0,0,0,0
2015-02-25,HH,0,0,0,0,0,0
2015-02-25,NW,0,0,0,0,1,0
2015-02-25,RP,0,0,0,0,0,0
2015-02-25,SH/MV,0,0,0,0,0,0
2015-02-25,SL,0,0,0,0,0,0
2015-02-25,SN,0,0,0,0,0,0
2015-02-25,ST,0,0,0,0,0,0
2015-02-25,TH,0,0,0,0,0,0
2015-02-26,BE/BB,0,0,0,0,0,0
2015-02-26,BW,0,0,0,0,0,0
2015-02-26,BY,0,0,0,0,0,0
2015-02-26,HB/NI,0,0,0,0,0,0
2015-02-26,HE,0,0,0,0,0,0
2015-02-26,HH,0,0,0,0,0,0
2015-02-26,NW,0,0,0,0,0,0
2015-02-26,RP,0,0,0,0,0,0
2015-02-26,SH/MV,0,0,0,0,0,0
2015-02-26,SL,0,0,0,0,0,0
2015-02-26,SN,0,0,0,0,0,0
2015-02-26,ST,0,0,0,0,0,0
2015-02-26,TH,0,0,0,0,0,0
2015-02-27,BE/BB,0,0,0,0,0,0
2015-02-27,BW,0,0,0,1,1,1
2015-02-27,BY,0,0,0,0,0,0
2015-02-27,HB/NI,0,0,0,1,1,1
2015-02-27,HE,0,0,0,1,1,1
2015-02-27,HH,0,0,0,1,1,1
2015-02-27,NW,0,0,0,0,0,0
2015-02-27,RP,0,0,0,1,1,1
2015-02-27,SH/MV,0,0,0,0,1,0
2015-02-27,SL,0,0,0,0,1,0
2015-02-27,SN,0,0,0,0,0,0
2015-02-27,ST,0,0,0,0,0,0
2015-02-27,TH,0,0,0,0,0,0
2015-02-28,BE/BB,0,0,0,0,0,0
2015-02-28,BW,0,0,0,0,0,0
2015-02-28,BY,0,0,0,0,0,0
2015-02-28,HB/NI,0,0,0,0,0,0
2015-02-28,HE,0,0,0,0,0,0
2015-02-28,HH,0,0,0,0,0,0
2015-02-28,NW,0,0,0,0,0,0
2015-02-28,RP,0,0,0,0,0,0
2015-02-28,SH/MV,0,0,0,0,0,0
2015-02-28,SL,0,0,0,0,0,0
2015-02-28,SN,0,0,0,0,0,0
2015-02-28,ST,0,0,0,0,0,0
2015-02-28,TH,0,0,0,0,0,0
2015-03-01,BE/BB,0,0,0,0,0,0
2015-03-01,BW,0,0,0,0,0,0
2015-03-01,BY,0,0,0,0,1,0
2015-03-01,HB/NI,0,0,0,0,1,0
2015-03-01,HE,0,0,0,0,0,0
2015-03-01,HH,0,0,0,0,1,0
2015-03-01,NW,0,0,0,0,1,0
2015-03-01,RP,0,0,0,0,0,0
2015-03-01,SH/MV,0,0,0,0,1,0
2015-03-01,SL,0,0,0,0,0,0
2015-03-01,SN,0,0,0,0,0,0
2015-03-01,ST,0,0,0,0,1,0
2015-03-01,TH,0,0,0,0,1,0
2015-03-02,BE/BB,0,0,0,0,0,0
2015-03-02,BW,0,0,0,1,1,1
2015-03-02,BY,0,0,0,1,1,1
2015-03-02,HB/NI,0,0,0,0,0,0
2015-03-02,HE,0,0,0,0,0,0
2015-03-02,HH,0,0,0,0,1,0
2015-03-02,NW,0,0,0,0,0,0
2015-03-02,RP,0,0,0,0,0,0
2015-03-02,SH/MV,0,0,0,0,1,0
2015-03-02,SL,0,0,0,0,1,0
2015-03-02,SN,0,0,0,0,0,0
2015-03-02,ST,0,0,0,0,0,0
2015-03-02,TH,0,0,0,0,0,0
2015-03-03,BE/BB,0,0,0,0,0,0
2015-03-03,BW,0,0,0,0,0,0
2015-03-03,BY,0,0,0,0,0,0
2015-03-03,HB/NI,0,0,0,0,1,0
2015-03-03,HE,0,0,0,0,0,0
2015-03-03,HH,0,0,0,0,0,0
2015-03-03,NW,0,0,0,0,1,0
2015-03-03,RP,0,0,0,0,0,0
2015-03-03,SH/MV,0,0,0,0,0,0
2015-03-03,SL,0,0,0,0,0,0
2015-03-03,SN,0,0,0,0,0,0
2015-03-03,ST,0,0,0,0,0,0
2015-03-03,TH,0,0,0,0,0,0
2015-03-04,BE/BB,0,0,0,0,0,0
2015-03-04,BW,0,0,0,0,0,0
2015-03-04,BY,0,0,0,0,0,0
2015-03-04,HB/NI,0,0,0,0,1,0
2015-03-04,HE,0,0,0,0,0,0
2015-03-04,HH,0,0,0,0,1,0
2015-03-04,NW,0,0,0,0,0,0
2015-03-04,RP,0,0,0,0,0,0
2015-03-04,SH/MV,0,0,0,0,1,0
2015-03-04,SL,0,0,0,0,0,0
2015-03-04,SN,0,0,0,0,0,0
2015-03-04,ST,0,0,0,0,0,0
2015-03-04,TH,0,0,0,0,0,0
2015-03-05,BE/BB,0,0,0,0,0,0
2015-03-05,BW,0,0,0,0,0,0
2015-03-05,BY,0,0,0,0,1,0
2015-03-05,HB/NI,0,0,0,0,0,0
2015-03-05,HE,0,0,0,0,0,0
2015-03-05,HH,0,0,0,0,0,0
2015-03-05,NW,0,0,0,0,0,0
2015-03-05,RP,0,0,0,0,0,0
2015-03-05,SH/MV,0,0,0,0,0,0
2015-03-05,SL,0,0,0,0,0,0
2015-03-05,SN,0,0,0,0,1,0
2015-03-05,ST,0,0,0,0,0,0
2015-03-05,TH,0,0,0,0,0,0
2015-03-06,BE/BB,0,0,0,0,0,0
2015-03-06,BW,0,0,0,0,0,0
2015-03-06,BY,0,0,0,0,0,0
2015-03-06,HB/NI,0,0,0,0,0,0
2015-03-06,HE,0,0,0,0,0,0
2015-03-06,HH,0,0,0,0,0,0
2015-03-06,NW,0,0,0,0,0,0
2015-03-06,RP,0,0,0,0,0,0
2015-03-06,SH/MV,0,0,0,0,0,0
2015-03-06,SL,0,0,0,0,0,0
2015-03-06,SN,0,0,0,0,0,0
2015-03-06,ST,0,0,0,0,0,0
2015-03-06,TH,0,0,0,0,0,0
2015-03-07,BE/BB,0,0,0,0,0,0
2015-03-07,BW,0,0,0,0,0,0
2015-03-07,BY,0,0,0,0,0,0
2015-03-07,HB/NI,0,0,0,0,0,0
2015-03-07,HE,0,0,0,0,0,0
2015-03-07,HH,0,0,0,0,0,0
2015-03-07,NW,0,0,0,0,0,0
2015-03-07,RP,0,0,0,0,0,0
2015-03-07,SH/MV,0,0,0,0,0,0
2015-03-07,SL,0,0,0,0,0,0
2015-03-07,SN,0,0,0,0,0,0
2015-03-07,ST,0,0,0,0,0,0
2015-03-07,TH,0,0,0,0,0,0
2015-03-08,BE/BB,0,0,0,0,0,0
2015-03-08,BW,0,0,0,0,0,0
2015-03-08,BY,0,0,0,0,0,0
2015-03-08,HB/NI,0,0,0,0,0,0
2015-03-08,HE,0,0,0,0,0,0
2015-03-08,HH,0,0,0,0,0,0
2015-03-08,NW,0,0,0,0,0,0
2015-03-08,RP,0,0,0,0,0,0
2015-03-08,SH/MV,0,0,0,0,0,0
2015-03-08,SL,0,0,0,0,0,0
2015-03-08,SN,0,0,0,0,0,0
2015-03-08,ST,0,0,0,0,0,0
2015-03-08,TH,0,0,0,0,0,0
2015-03-09,BE/BB,0,0,0,0,0,0
2015-03-09,BW,0,0,0,0,0,0
2015-03-09,BY,0,0,0,0,0,0
2015-03-09,HB/NI,0,0,0,0,0,0
2015-03-09,HE,0,0,0,0,0,0
2015-03-09,HH,0,0,0,0,0,0
2015-03-09,NW,0,0,0,0,0,0
2015-03-09,RP,0,0,0,0,0,0
2015-03-09,SH/MV,0,0,0,0,0,0
2015-03-09,SL,0,0,0,0,0,0
2015-03-09,SN,0,0,0,0,0,0
2015-03-09,ST,0,0,0,0,0,0
2015-03-09,TH,0,0,0,0,0,0
2015-03-10,BE/BB,0,0,0,0,0,0
2015-03-10,BW,0,0,0,0,0,0
2015-03-10,BY,0,0,0,0,0,0
2015-03-10,HB/NI,0,0,0,0,0,0
2015-03-10,HE,0,0,0,0,0,0
2015-03-10,HH,0,0,0,0,0,0
2015-03-10,NW,0,0,0,0,0,0
2015-03-10,RP,0,0,0,0,0,0
2015-03-10,SH/MV,0,0,0,0,0,0
2015-03-10,SL,0,0,0,0,0,0
2015-03-10,SN,0,0,0,0,0,0
2015-03-10,ST,0,0,0,0,0,0
2015-03-10,TH,0,0,0,0,1,0
2015-03-11,BE/BB,0,0,0,0,0,0
2015-03-11,BW,0,0,0,0,0,0
2015-03-11,BY,0,0,0,0,0,0
2015-03-11,HB/NI,0,0,0,0,0,0
2015-03-11,HE,0,0,0,0,0,0
2015-03-11,HH,0,0,0,0,0,0
2015-03-11,NW,0,0,0,0,0,0
2015-03-11,RP,0,0,0,0,0,0
2015-03-11,SH/MV,0,0,0,0,0,0
2015-03-11,SL,0,0,0,0,0,0
2015-03-11,SN,0,0,0,0,0,0
2015-03-11,ST,0,0,0,0,0,0
2015-03-11,TH,0,0,0,0,0,0
2015-03-12,BE/BB,0,0,0,0,0,0
2015-03-12,BW,0,0,0,0,0,0
2015-03-12,BY,0,0,0,0,0,0
2015-03-12,HB/NI,0,0,0,0,0,0
2015-03-12,HE,0,0,0,0,0,0
2015-03-12,HH,0,0,0,0,0,0
2015-03-12,NW,0,0,0,0,0,0
2015-03-12,RP,0,0,0,0,0,0
2015-03-12,SH/MV,0,0,0,0,0,0
2015-03-12,SL,0,0,0,0,0,0
2015-03-12,SN,0,0,0,0,1,0
2015-03-12,ST,0,0,0,0,0,0
2015-03-12,TH,0,0,0,0,0,0
2015-03-13,BE/BB,0,0,0,0,0,0
2015-03-13,BW,0,0,0,0,0,0
2015-03-13,BY,0,0,0,0,0,0
2015-03-13,HB/NI,0,0,0,0,0,0
2015-03-13,HE,0,0,0,0,0,0
2015-03-13,HH,0,0,0,0,0,0
2015-03-13,NW,0,0,0,0,0,0
2015-03-13,RP,0,0,0,0,0,0
2015-03-13,SH/MV,0,0,0,0,0,0
2015-03-13,SL,0,0,0,0,0,0
2015-03-13,SN,0,0,0,0,0,0
2015-03-13,ST,0,0,0,0,0,0
2015-03-13,TH,0,0,0,0,0,0
2015-03-14,BE/BB,0,0,0,0,1,0
2015-03-14,BW,0,0,0,0,0,0
2015-03-14,BY,0,0,0,0,0,0
2015-03-14,HB/NI,0,0,0,0,0,0
2015-03-14,HE,0,0,0,0,0,0
2015-03-14,HH,0,0,0,0,0,0
2015-03-14,NW,0,0,0,0,0,0
2015-03-14,RP,0,0,0,0,0,0
2015-03-14,SH/MV,0,0,0,0,0,0
2015-03-14,SL,0,0,0,0,0,0
2015-03-14,SN,0,0,0,0,1,1
2015-03-14,ST,0,0,0,0,1,0
2015-03-14,TH,0,0,0,0,1,1
2015-03-15,BE/BB,0,0,0,0,0,0
2015-03-15,BW,0,0,0,0,0,0
2015-03-15,BY,0,0,0,0,0,0
2015-03-15,HB/NI,0,0,0,0,0,0
2015-03-15,HE,0,0,0,0,1,0
2015-03-15,HH,0,0,0,0,0,0
2015-03-15,NW,0,0,0,0,0,0
2015-03-15,RP,0,0,0,0,1,0
2015-03-15,SH/MV,0,0,0,0,0,0
2015-03-15,SL,0,0,0,0,0,0
2015-03-15,SN,0,0,0,0,0,0
2015-03-15,ST,0,0,0,0,1,0
2015-03-15,TH,0,0,0,0,1,0
2015-03-16,BE/BB,0,0,0,0,0,0
2015-03-16,BW,0,0,0,0,0,0
2015-03-16,BY,0,0,0,0,0,0
2015-03-16,HB/NI,0,0,0,0,0,0
2015-03-16,HE,0,0,0,0,0,0
2015-03-16,HH,0,0,0,0,0,0
2015-03-16,NW,0,0,0,0,0,0
2015-03-16,RP,0,0,0,0,0,0
2015-03-16,SH/MV,0,0,0,0,0,0
2015-03-16,SL,0,0,0,0,0,0
2015-03-16,SN,0,0,0,0,0,0
2015-03-16,ST,0,0,0,0,0,0
2015-03-16,TH,0,0,0,0,0,0
2015-03-17,BE/BB,0,0,0,0,0,0
2015-03-17,BW,0,0,0,0,0,0
2015-03-17,BY,0,0,0,0,0,0
2015-03-17,HB/NI,0,0,0,0,0,0
2015-03-17,HE,0,0,0,0,0,0
2015-03-17,HH,0,0,0,0,0,0
2015-03-17,NW,0,0,0,0,0,0
2015-03-17,RP,0,0,0,0,0,0
2015-03-17,SH/MV,0,0,0,0,0,0
2015-03-17,SL,0,0,0,0,0,0
2015-03-17,SN,0,0,0,0,0,0
2015-03-17,ST,0,0,0,0,0,0
2015-03-17,TH,0,0,0,0,0,0
2015-03-18,BE/BB,0,0,0,0,0,0
2015-03-18,BW,0,0,0,0,0,0
2015-03-18,BY,0,0,0,0,0,0
2015-03-18,HB/NI,0,0,0,0,0,0
2015-03-18,HE,0,0,0,0,0,0
2015-03-18,HH,0,0,0,0,0,0
2015-03-18,NW,0,0,0,0,0,0
2015-03-18,RP,0,0,0,0,0,0
2015-03-18,SH/MV,0,0,0,0,0,0
2015-03-18,SL,0,0,0,0,0,0
2015-03-18,SN,0,0,0,0,0,0
2015-03-18,ST,0,0,0,0,0,0
2015-03-18,TH,0,0,0,0,0,0
2015-03-19,BE/BB,0,0,0,0,0,0
2015-03-19,BW,0,0,0,0,0,0
2015-03-19,BY,0,0,0,0,0,0
2015-03-19,HB/NI,0,0,0,0,0,0
2015-03-19,HE,0,0,0,0,0,0
2015-03-19,HH,0,0,0,0,0,0
2015-03-19,NW,0,0,0,0,0,0
2015-03-19,RP,0,0,0,0,0,0
2015-03-19,SH/MV,0,0,0,0,0,0
2015-03-19,SL,0,0,0,0,0,0
2015-03-19,SN,0,0,0,0,0,0
2015-03-19,ST,0,0,0,0,0,0
2015-03-19,TH,0,0,0,0,0,0
2015-03-20,BE/BB,0,0,0,0,0,0
2015-03-20,BW,0,0,0,0,0,0
2015-03-20,BY,0,0,0,0,0,0
2015-03-20,HB/NI,0,0,0,0,0,0
2015-03-20,HE,0,0,0,0,0,0
2015-03-20,HH,0,0,0,0,0,0
2015-03-20,NW,0,0,0,0,0,0
2015-03-20,RP,0,0,0,0,0,0
2015-03-20,SH/MV,0,0,0,0,0,0
2015-03-20,SL,0,0,0,0,0,0
2015-03-20,SN,0,0,0,0,0,0
2015-03-20,ST,0,0,0,0,0,0
2015-03-20,TH,0,0,0,0,0,0
2015-03-21,BE/BB,0,0,0,0,1,0
2015-03-21,BW,0,0,0,0,0,0
2015-03-21,BY,0,0,0,0,0,0
2015-03-21,HB/NI,0,0,0,0,1,1
2015-03-21,HE,0,0,0,0,0,0
2015-03-21,HH,0,0,0,0,1,0
2015-03-21,NW,0,0,0,0,1,0
2015-03-21,RP,0,0,0,0,0,0
2015-03-21,SH/MV,0,0,0,0,1,1
